sourceId	targetId
Node60	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node61	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node62	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node63	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node64	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node65	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node66	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node67	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node68	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node69	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node70	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node71	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node72	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node73	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node74	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node75	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node76	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node77	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node78	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node79	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node80	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node81	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node82	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node83	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node84	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node85	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node86	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node87	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node88	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node89	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node90	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node91	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node92	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node93	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node94	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node95	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node96	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node97	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node98	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node99	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node100	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node101	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node102	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node103	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node104	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node105	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node106	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node107	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node108	C57B6_analy_5d24h_moderated_ttest_p_0.05_4089_probes.txt
Node109	C57B6_analy_5d24h_moderated_ttest_p_0.01_1261_probes.txt
Node110	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node111	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node112	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node113	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node114	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node115	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node116	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node117	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node118	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node119	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node120	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node121	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node122	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node123	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node124	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node125	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node126	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node127	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node128	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node129	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node130	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node131	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node132	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node133	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node134	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node135	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node136	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node137	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node138	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node139	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node140	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node141	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node142	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node143	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node144	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node145	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node146	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node147	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node148	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node149	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node150	C57B6_analy_10d6w_moderated_ttest_p_0.01_1283_probes.txt
Node151	C57B6_analy_10d6w_moderated_ttest_p_0.05_4834_probes.txt
Node152	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node153	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node154	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node155	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node156	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node157	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node158	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node159	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node160	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node161	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node162	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node163	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
Node164	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
Node165	C57B6_analy_10d24h_moderated_ttest_p_0.05_2783_probes.txt
	C57B6_analy_10d24h_moderated_ttest_p_0.01_452_probes.txt
